AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize
47,8.872539251810599,417.00934483509815,0,0,11.149325502028416,45,1.1447126111930883,2,17
42,14.52777217375125,610.1664312975525,2,1,5.474305652275666,6,2.0527281242878708,2,14
39,19.380250182076963,755.8297571010016,2,0,27.799137298427333,27,4.418092318270779,9,17
18,19.683103985886596,354.2958717459587,1,0,31.017742145609756,0,3.182087520147805,0,21
114,7.069060080376962,805.8728491629737,2,1,38.917338928694214,15,4.715856667250138,4,19
12,13.793314179277033,165.51977015132437,0,3,15.754496527470325,22,4.364590835375017,0,9
19,6.55463500416678,124.53806507916882,0,2,29.484700786062945,40,2.957262692406398,6,1
56,14.344972524827336,803.3184613903308,2,1,38.29800570143151,28,2.1660294929431547,8,4
15,10.071907893051424,151.07861839577137,2,2,13.586617200180171,18,1.0864897118067225,0,20
50,9.06469078735433,453.2345393677165,2,0,19.19971628949581,45,4.611627423628525,7,2
25,8.076058742992743,201.90146857481855,2,2,23.121308941776434,45,1.298315110439197,3,6
9,19.016081415267088,171.1447327374038,0,0,27.91330728396392,26,4.100354720504688,1,4
77,9.580278337877104,737.681432016537,1,3,1.5563773915443664,6,4.104632106136163,3,4
41,5.866013716746321,240.50656238659911,0,2,31.068228120897103,11,1.812552747778733,3,2
92,8.97451407595951,825.6552949882749,2,1,16.00850194340199,49,1.267581206647426,8,19
1,18.9850834428359,18.9850834428359,1,1,31.701736135705723,29,4.956790695635265,9,3
89,15.084473985543484,1342.51818471337,0,2,13.259089407650562,40,4.803512489836669,5,22
89,11.711384164345649,1042.313190626763,1,2,36.84186391867724,32,4.23426673475122,2,16
5,15.709254205955752,78.54627102977877,2,0,1.9072580276699471,15,1.2182310832227303,7,1
119,11.180136004014596,1330.436184477737,1,1,11.693952861181009,47,2.7664806654714265,4,4
109,10.254235502343148,1117.7116697554031,1,1,26.37990851062597,18,3.3509800044542732,6,3
80,5.392304322423813,431.384345793905,0,2,34.80861549941366,2,4.947749032148691,4,18
43,6.029165810380457,259.25412984635966,1,0,22.722524093877855,24,2.675928061076176,0,6
81,13.378968544210757,1083.6964520810714,1,0,5.065317791190136,33,3.61381964303648,4,14
118,8.081394387769091,953.6045377567528,1,1,1.3465705697917696,6,3.474220253208404,9,2
94,17.42449863050924,1637.9028712678687,2,3,30.494227310778992,2,2.862057602693724,4,10
50,16.731416475524195,836.5708237762097,2,0,2.1060683844200954,12,3.0666263074680096,4,0
66,13.472099662641618,889.1585777343467,2,2,39.35482058771357,18,3.3575255569488287,4,10
78,7.256340324911189,565.9945453430728,1,1,15.578740462866245,34,2.187124244334383,2,3
109,6.115132989361971,666.5494958404548,1,2,11.468874924140932,49,4.828144757240531,6,9
81,14.364551450368811,1163.5286674798738,2,2,10.897710927260132,4,2.447243822584683,4,4
63,14.765134734984464,930.2034883040212,2,2,7.046797491994341,20,4.648681984296665,8,24
1,7.4742800985895315,7.4742800985895315,2,0,32.83776685543761,47,3.8473436846948017,7,13
17,12.58265370734366,213.90511302484225,2,0,32.40864970127015,30,2.1763613344150627,9,13
80,12.214387528449045,977.1510022759236,2,0,38.83483769329304,40,2.1536370188205676,4,2
71,7.82608856051138,555.652287796308,1,2,32.30904571561554,8,4.845325602167264,9,2
22,16.640292952620026,366.0864449576406,1,0,11.585589908544383,39,3.1829168797759153,6,4
119,14.60786920799642,1738.336435751574,0,2,32.78289580289363,45,2.6700646930801284,3,9
86,18.536349304625457,1594.1260401977893,0,2,19.18190868670076,36,4.104956044666345,9,1
28,10.23198345839704,286.4955368351171,0,3,20.671829061350714,20,4.690528082714305,1,15
48,19.304071207641258,926.5954179667804,1,1,36.851681313999144,27,1.522768622744417,6,6
106,16.903898808656322,1791.8132737175702,2,3,30.053154572316576,17,4.9775879279653665,4,13
56,17.056760418755932,955.1785834503322,0,3,4.851543620015554,47,2.6552354744193596,7,13
61,7.184178128535137,438.23486584064335,1,1,2.442750739090344,23,4.657647588582539,8,16
53,14.902902558744351,789.8538356134507,1,2,12.36914739062691,17,4.982425847517664,0,9
96,18.57090183348598,1782.8065760146542,1,1,17.468032067027664,17,3.694385812432085,9,7
76,17.939964890497777,1363.437331677831,1,2,16.85338754500491,40,2.5259295722666306,5,0
93,13.827099401344924,1285.920244325078,1,3,1.2487538707618533,2,2.368423121122275,1,0
33,19.844901718166177,654.8817566994837,2,2,31.04174480572322,16,4.457845464902519,0,16
40,8.556528057145801,342.261122285832,0,0,1.5525423215815128,18,4.13920254910502,8,15
61,9.151868693416516,558.2639902984075,2,3,13.511897422189968,19,3.456265056375635,7,7
39,13.78039625387478,537.4354539011164,1,1,37.76398614620746,2,1.803139263963876,6,7
10,19.77527009670017,197.7527009670017,2,0,10.507054791193122,30,4.623890902735319,6,13
8,13.977937682326855,111.82350145861486,1,3,28.64138670623621,19,1.7364365702219962,7,4
117,12.634426851615457,1478.227941639008,2,0,11.26061384933304,16,1.3956178022890429,4,12
22,10.503942455221022,231.0867340148625,1,1,3.9177389210282136,19,4.836823711825623,1,1
103,6.349326438781739,653.9806231945191,0,0,20.911569957414013,38,3.5566839210764503,7,17
3,19.721986444218608,59.165959332655824,1,0,1.2597318645504296,41,4.9086304559813545,2,10
97,16.03401309525708,1555.2992702399367,2,1,13.4318526967753,12,4.887983374201834,0,22
34,7.091152188785888,241.0991744187202,1,0,39.41754841488845,1,2.565410074152369,4,18
92,14.275262951974414,1313.324191581646,0,1,19.021108266515697,34,2.5036988523661416,0,5
94,5.772837478885705,542.6467230152563,2,2,28.750857978652697,42,1.28234620913417,2,11
64,16.74951191750275,1071.968762720176,1,3,39.26074868102457,48,2.7360854214402632,3,12
65,14.355480704389915,933.1062457853446,1,1,29.645720583820815,32,1.2624098732600937,3,9
116,8.475376670403266,983.1436937667788,0,1,24.237451851615013,11,4.584269312364094,0,19
69,19.985852526499905,1379.0238243284934,1,2,7.229983819201261,19,1.4211741228909638,1,20
81,10.136961483467813,821.0938801608927,1,1,31.02179622312545,46,2.626902148940671,2,7
19,8.146774179360804,154.78870940785526,0,3,19.14547290636153,1,3.0700003617838747,6,1
87,19.829850723855117,1725.1970129753952,2,2,27.88067691220796,3,1.7307990620202711,0,2
72,10.74093329069554,773.3471969300789,2,0,15.74625996939172,31,2.659356587347407,0,11
110,10.60756908400258,1166.8325992402838,1,2,34.27671594242617,36,1.2787788269307718,9,21
95,14.06622593587193,1336.2914639078333,1,0,24.456664417860654,29,1.9897910135884336,9,19
90,8.795992912349362,791.6393621114426,0,0,36.45548997716084,1,4.799020475712783,9,15
101,16.92815882546379,1709.7440413718427,1,2,13.021656219679697,16,2.3523974092400755,1,21
57,14.50108961486807,826.56210804748,2,0,29.55382840654942,21,2.874318220072044,0,19
31,12.02283088005117,372.7077572815863,0,0,15.16917165682696,7,2.6733137273765495,5,18
35,17.379034534368976,608.2662087029141,2,1,9.326174522912345,26,3.751217705158248,6,9
81,18.73613777936484,1517.6271601285518,2,1,37.122655781968355,22,3.698780096043371,5,24
13,12.936271527683072,168.17152985987994,1,2,2.8151786632659954,40,4.612131319037618,8,22
15,6.425312604901473,96.37968907352209,0,0,28.456906951295316,45,2.333123447634558,1,14
31,5.83082480111737,180.75556883463847,1,1,8.641333850183676,24,3.8594126388084273,4,6
53,7.14041689823709,378.4420956065658,1,0,35.53325895946938,32,2.0948247265270643,1,21
53,10.6946560078789,566.8167684175818,2,3,3.344671867238424,43,4.012995709186599,2,1
17,8.472245691061309,144.02817674804226,2,2,19.87037351723165,37,1.3116417570350634,5,23
83,7.0230145535216355,582.9102079422958,0,1,29.182707207546095,29,3.820317093250774,4,13
26,16.579955969490655,431.078855206757,2,1,7.437851521379263,39,3.147487917610387,5,23
15,5.985296856454394,89.7794528468159,2,3,36.642283025761806,46,1.7866699030468318,6,16
109,7.627574123379883,831.4055794484073,0,3,6.8001108112304385,22,1.1489030206709914,9,15
48,9.31786521963771,447.2575305426101,2,2,6.911033365849186,2,2.0464977519842495,1,16
61,15.83357776990674,965.8482439643112,0,0,9.09090851206955,15,2.421089812862216,3,3
57,9.436529643414383,537.8821896746199,2,1,21.09320077472808,35,1.7207561112822334,5,7
2,9.01368052005716,18.02736104011432,0,0,18.06355933413285,35,3.1191101589637675,2,14
71,6.635897077014199,471.14869246800816,2,3,14.55372242397742,14,4.6764184436134535,6,9
109,6.61745097834313,721.3021566394011,0,3,33.56705065614605,34,2.097633294285921,5,20
95,16.928134230564083,1608.1727519035878,2,2,22.017955373938044,44,4.088437695968306,0,4
66,5.575992123540211,368.0154801536539,2,2,35.686291692611924,35,2.576376939700305,6,18
112,19.555175042995646,2190.1796048155124,2,2,32.58614726501539,42,3.3053425375376166,5,6
99,11.394798821660103,1128.0850833443503,2,0,16.645418845731374,20,1.8248504805422487,6,9
96,15.793717700088925,1516.1968992085367,1,2,27.394097987535183,29,1.494070687165232,7,20
64,17.25731181718877,1104.4679563000814,1,2,5.200001009940427,25,3.773502185754142,7,9
69,17.848371983746915,1231.537666878537,2,3,2.905485739672032,21,2.9453014092254937,7,15
53,19.00505165489337,1007.2677377093488,2,3,29.407074728404925,17,2.1934320780070578,3,19
44,19.853805944580856,873.5674615615576,1,0,18.2518039787962,1,1.466944660816112,5,7
55,17.65764203907004,971.1703121488522,2,1,28.54623039310194,46,3.3731359758189723,7,24
20,17.270854614949627,345.41709229899254,1,3,5.740838675967738,36,1.297790943061862,4,19
61,7.851851145431663,478.96291987133145,1,1,32.23133931851926,25,1.5540259564833376,4,18
94,7.95898806830064,748.1448784202602,2,2,33.230814098071114,17,4.888774289798252,7,4
107,13.735286283613984,1469.6756323466964,0,3,10.605862878133545,40,3.663749711602309,9,20
42,19.703435037382192,827.544271570052,2,1,32.35976366248106,41,2.1442463831669705,4,19
41,17.040239681433334,698.6498269387668,0,1,9.26205664837479,23,1.8045199224544963,8,19
6,10.410948806479736,62.46569283887841,1,2,14.966653983856544,21,3.0391919891041512,5,11
63,9.854583611315425,620.8387675128716,2,2,1.2461871738096724,32,3.137510864478681,9,6
53,18.460396054448942,978.400990885794,2,1,31.342623703433866,0,4.3254850840524295,9,24
101,18.064929594131065,1824.5578890072377,2,3,37.34454613170202,31,4.546846160032154,0,0
46,10.83434272163794,498.3797651953452,1,3,34.890336870683775,6,2.922890299153342,6,7
15,13.016632244132516,195.24948366198777,0,2,14.524319391117809,49,1.4446959595893678,7,14
47,10.221338174940271,480.40289422219274,1,1,35.42000542889451,34,2.98943047417206,5,8
62,18.575374979986428,1151.6732487591585,2,3,36.9812903400819,7,2.3380688926261337,9,11
100,14.553850235170517,1455.3850235170516,0,2,37.89026149151855,16,1.578772534045889,7,12
59,8.512166629233615,502.2178311247833,2,3,39.38093264665819,47,4.708064642906933,5,11
56,7.79732214511216,436.65004012628094,0,1,4.500121144501484,10,1.5864902110396293,4,9
92,5.9838807242438685,550.5170266304359,2,3,37.30056987594305,4,1.2765680053775394,3,17
51,10.395917249619744,530.191779730607,2,1,38.10654339116911,20,1.631372721288051,8,15
104,19.046468454442607,1980.832719262031,0,1,8.241466231674888,5,4.176400957499533,5,8
13,8.19501122440094,106.53514591721222,2,3,5.728787378178743,17,3.518393168745311,9,9
33,9.873854305452005,325.8371920799161,2,2,26.773555111655575,47,1.056883389184936,1,11
73,9.296044186576776,678.6112256201046,2,0,15.772991023079856,28,3.0078614923404845,1,8
69,14.531473742638092,1002.6716882420284,2,1,22.334227559676116,44,3.0542225894759034,3,2
4,10.198529835620644,40.794119342482574,0,3,2.2575064446419884,32,2.5376771414308243,3,15
93,8.666617505691422,805.9954280293022,1,2,23.744897042564425,18,4.282781118106927,0,14
31,16.94180308177713,525.195895535091,2,2,15.476857601094377,14,4.472446371737519,8,9
103,7.685748711979219,791.6321173338596,0,3,22.9813252218834,1,2.752093891397824,2,1
116,18.240084326235447,2115.849781843312,1,2,28.303935582692088,8,1.1205774509323696,4,7
17,19.49735054648687,331.45495929027686,1,1,33.35348810821298,36,4.749089036468179,3,7
41,11.72406854777826,480.6868104589087,1,1,4.263275938027022,45,3.800208839658931,8,9
81,18.358547271544893,1487.0423289951364,2,2,18.69129329868223,36,3.5614249009571433,3,3
115,17.517619029062036,2014.5261883421344,0,3,6.616343109308263,44,1.2151198114304274,8,14
47,11.163279467463106,524.674134970766,1,1,37.203557071732874,16,2.2252843365804797,1,4
60,7.978004382001552,478.6802629200931,1,1,26.217162989904175,35,1.154211735641387,1,21
37,13.593559105394338,502.9616868995905,0,2,37.31420170925687,40,2.1129484396570017,9,0
49,13.576442274427317,665.2456714469384,1,0,8.783992179910486,21,4.493004156133837,5,21
82,8.335263914305328,683.4916409730369,2,1,9.865448812078256,16,4.800435570521374,5,11
2,18.184733675222688,36.369467350445376,2,0,6.927357740522407,28,4.31454320764654,9,18
26,10.08202119887715,262.1325511708059,0,1,3.338964929497603,0,1.2848949634287732,9,17
97,17.818150857265273,1728.3606331547314,0,3,1.0155488478037165,2,2.6112676099434142,2,22
80,15.856451667024524,1268.5161333619617,0,1,13.43257270265479,33,4.308755595417624,4,21
9,7.0451610309423724,63.406449278481354,2,2,7.749199523199376,40,4.427343018057884,9,16
79,5.575945148361073,440.4996667205247,2,1,6.38882027313701,6,4.465939735854933,7,1
105,12.616098873751769,1324.6903817439356,0,0,1.826755527398353,1,2.349852414066118,3,24
18,18.27620372614668,328.97166707064025,0,2,24.435070023710413,6,3.309117603263029,0,15
21,10.771161529209548,226.19439211340048,2,1,14.880915822910984,38,1.1777675219571742,0,11
96,17.03743144704172,1635.593418916005,0,3,11.590264637258164,16,2.3259429251130723,5,22
1,18.697166216381227,18.697166216381227,0,0,28.806018826879303,21,4.078154658757419,0,7
25,17.37509842470669,434.3774606176672,0,0,6.285403435618143,22,2.116571004151848,8,18
27,17.49400759719593,472.33820512429014,0,3,15.812662857516417,5,3.0151063284733977,3,23
59,11.802895991735651,696.3708635124035,2,1,18.605747001368336,8,4.454214498478901,8,9
106,5.771691026476205,611.7992488064777,2,2,24.691178057370685,7,4.183457519188095,8,0
53,13.77306749891252,729.9725774423637,1,0,6.408482481772757,47,2.7228127749778612,9,21
93,6.4416139130096415,599.0700939098966,0,1,35.628232025858544,9,2.835984198391195,7,12
41,12.49246472319248,512.1910536508917,2,3,9.459540949100614,27,2.3444000223424495,2,14
78,14.513338957838512,1132.040438711404,0,1,26.016768107318978,21,4.368211749254195,5,7
5,13.969741460433497,69.84870730216747,1,2,37.685526113320144,24,4.1916507033802315,1,15
53,10.40143355610748,551.2759784736965,2,1,29.555595193273927,32,2.579031757149902,6,22
36,5.869380519153449,211.29769868952417,1,1,15.042519557530763,36,2.395199960018571,2,20
60,12.663288972676163,759.7973383605698,1,0,31.268270938926605,29,2.560327994350715,8,2
7,15.847027050169126,110.92918935118388,2,1,22.276073938423192,22,1.3927565350475777,5,22
43,12.202586329550748,524.7112121706822,2,1,6.643079917926224,14,2.4000883138646105,7,9
68,10.889563410578956,740.4903119193689,1,0,11.645250996450333,14,2.290471814706464,3,17
23,18.663855039052457,429.2686658982065,0,1,21.96397112371521,19,3.8878597380347535,4,1
31,6.071602651744634,188.21968220408365,0,0,6.370825556692239,38,1.7547452219349111,6,8
49,14.873131336272598,728.7834354773573,1,2,1.0317319236638087,24,3.035371722610956,6,16
49,17.589846065988223,861.9024572334229,1,3,14.76369650244509,3,3.142215391404967,9,11
60,9.515462648270129,570.9277588962077,0,2,1.749364963720189,17,4.9103424844250565,1,11
112,11.636155200031853,1303.2493824035676,1,0,37.68613898871289,35,1.578431619981783,1,0
93,16.500990487729595,1534.5921153588524,2,1,34.81161955187778,45,4.468202018311787,6,9
3,11.335157974787354,34.005473924362065,1,1,9.503522685928004,24,1.6877011512602855,8,16
116,5.554019009548517,644.2662051076279,1,0,34.90278306781829,12,3.056799114009358,2,19
45,17.0343895534806,766.547529906627,2,2,11.533560139302477,26,2.0639909244451653,3,19
26,8.25422069095492,214.60973796482793,2,0,12.773130886814622,31,3.5000807011374784,4,14
17,19.617114353515532,333.49094400976406,0,1,19.643775830742847,43,2.6178689528426187,8,11
25,19.24361194235592,481.090298558898,1,0,25.060606651883376,7,4.388524273525224,3,14
29,10.042211913300749,291.2241454857217,1,3,22.98467921412264,41,2.6674251213085216,9,23
95,8.833662431918771,839.1979310322832,1,2,7.989125626677724,34,1.4218073492801349,2,24
99,17.698247519100683,1752.1265043909675,1,1,14.696430703796231,12,1.0658847830965543,3,12
76,5.625718246051068,427.5545866998812,1,0,12.739132436091635,30,4.682323100112061,9,23
115,11.5631136839437,1329.7580736535256,2,3,9.412203476678547,18,4.63682508449479,8,11
8,6.847822966236703,54.782583729893624,2,0,5.964033527373913,14,3.361784105775926,7,12
35,7.644582678107533,267.56039373376365,0,1,4.058909059973839,46,3.639848746702285,8,0
33,6.25728646411226,206.4904533157046,2,3,12.26443069251984,41,1.1541581487147914,2,4
86,12.293042851941616,1057.2016852669792,2,3,5.063425553348408,40,1.8576833252734783,1,7
57,15.53428029199878,885.4539766439306,2,1,17.36269053913599,30,1.105087207477693,3,18
115,5.1760603867755295,595.2469444791859,2,2,23.524191724910576,12,4.465541300482391,8,4
72,6.79983534761175,489.588145028046,2,2,35.337595062512776,24,2.00189609082797,3,12
56,5.92529031952607,331.8162578934599,1,1,10.546593859969772,46,2.167103858278069,2,1
66,12.041763404108917,794.7563846711885,2,3,13.040714001652146,21,1.0126080658994785,4,2
62,11.984452407806184,743.0360492839834,2,0,7.047723419153508,36,1.35177991687239,8,1
95,5.890638910310349,559.6106964794832,2,3,39.209490274957915,14,2.468937652807989,6,6
71,18.812529146325954,1335.689569389143,0,3,1.52659921791135,23,3.440889542858355,1,17
20,10.421319496797828,208.42638993595656,2,1,27.685780623779603,22,4.965059828480591,9,24
107,7.531897733772896,805.9130575137,2,3,19.981767814268583,21,4.549766352401179,4,4
18,10.506668685786371,189.12003634415467,2,1,30.94896385044441,42,2.5278697869732936,4,16
